TransactionAmount,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,AccountStatus,TransactionType,Channel,CustomerOccupation
184.51,Portland,54.0,118.0,1.0,9381.64,Normal,Credit,Online,Doctor
451.31,Fort Worth,62.0,166.0,5.0,2963.29,Suspicious,Debit,ATM,Retired
144.1,Jacksonville,57.0,30.0,1.0,11523.64,Normal,Debit,Branch,Doctor
72.49999999999997,Fort Worth,40.0,30.0,1.0,12723.62,Normal,Debit,ATM,Doctor
74.11000000000001,Milwaukee,69.0,71.0,4.0,3920.11,Suspicious,Credit,Online,Retired
22.149999999999977,Denver,44.0,73.0,1.0,7451.83,Normal,Debit,Branch,Doctor
777.92,Austin,62.0,97.0,1.0,7061.58,Normal,Debit,Branch,Doctor
790.07,Miami,28.0,197.0,1.0,985.7700000000004,Normal,Debit,Online,Student
406.33,Miami,59.0,103.0,1.0,4298.34,Normal,Credit,Branch,Engineer
767.41,Fort Worth,56.0,27.0,1.0,12799.34,Normal,Debit,ATM,Doctor
4.579999999999984,Atlanta,21.0,135.0,1.0,811.2399999999998,Normal,Credit,Online,Student
447.83,Atlanta,53.0,88.0,1.0,13273.08,Normal,Credit,Branch,Doctor
49.670000000000016,Atlanta,21.0,146.0,1.0,842.9400000000005,Normal,Debit,Online,Student
77.82999999999998,Atlanta,49.0,146.0,1.0,2471.53,Normal,Credit,Branch,Engineer
702.87,Washington,19.0,184.0,1.0,1237.5,Normal,Debit,ATM,Student
133.56,Atlanta,25.0,177.0,1.0,783.8299999999999,Normal,Debit,Online,Student
868.05,Austin,49.0,119.0,1.0,3931.03,Normal,Credit,Online,Engineer
52.870000000000005,New York,24.0,70.0,1.0,960.96,Normal,Debit,Branch,Student
179.0,Houston,78.0,121.0,1.0,7310.88,Normal,Debit,ATM,Retired
1168.26,Tucson,73.0,37.0,1.0,1385.7399999999998,Normal,Credit,Online,Retired
384.11,Fort Worth,58.0,12.0,1.0,7902.52,Normal,Debit,ATM,Retired
227.61,Houston,71.0,61.0,1.0,4405.28,Normal,Debit,Online,Retired
40.829999999999984,New York,48.0,24.0,1.0,3944.12,Normal,Debit,ATM,Engineer
19.75999999999999,Milwaukee,20.0,240.0,1.0,1523.04,Normal,Debit,ATM,Student
484.24,Austin,67.0,77.0,1.0,8042.3,Normal,Debit,Branch,Doctor
494.6600000000001,Houston,33.0,110.0,1.0,5531.93,Normal,Debit,Online,Doctor
301.47,Jacksonville,21.0,291.0,1.0,560.7299999999996,Normal,Debit,Branch,Student
199.09,Houston,70.0,89.0,1.0,1658.52,Normal,Debit,Online,Doctor
38.94999999999999,Los Angeles,27.0,50.0,1.0,731.5200000000004,Normal,Debit,Online,Engineer
515.94,San Francisco,29.0,37.0,1.0,1389.8900000000003,Normal,Debit,ATM,Engineer
41.93000000000001,Jacksonville,48.0,136.0,1.0,5081.26,Normal,Debit,ATM,Engineer
137.84000000000003,Omaha,27.0,83.0,1.0,1000.3500000000004,Normal,Debit,ATM,Student
95.35,Jacksonville,21.0,131.0,1.0,1639.9,Normal,Debit,Online,Student
93.13999999999999,Houston,67.0,151.0,1.0,5473.82,Normal,Debit,Online,Retired
1427.71,New York,64.0,159.0,1.0,1729.2600000000002,Normal,Debit,Branch,Doctor
79.32999999999998,Milwaukee,51.0,109.0,1.0,14798.1,Normal,Credit,Online,Doctor
76.88999999999999,Jacksonville,55.0,132.0,1.0,7374.26,Normal,Debit,ATM,Doctor
233.71,Jacksonville,19.0,297.0,1.0,1231.98,Normal,Debit,Online,Student
14.920000000000016,Milwaukee,26.0,120.0,1.0,6611.26,Normal,Debit,Branch,Engineer
242.17,Jacksonville,60.0,147.0,1.0,883.7200000000003,Normal,Debit,ATM,Doctor
122.98000000000002,Jacksonville,79.0,228.0,1.0,5055.99,Normal,Debit,Online,Retired
129.35,Milwaukee,52.0,130.0,1.0,7166.88,Normal,Debit,ATM,Engineer
138.33,Dallas,21.0,69.0,1.0,232.5600000000004,Normal,Debit,Online,Student
39.31,Portland,25.0,178.0,1.0,1236.38,Normal,Debit,Online,Student
91.85,Atlanta,21.0,148.0,1.0,802.0900000000001,Normal,Debit,Online,Student
277.7,Milwaukee,58.0,107.0,1.0,1423.1999999999998,Normal,Debit,Branch,Engineer
114.03,Portland,51.0,172.0,1.0,13388.56,Normal,Debit,ATM,Doctor
302.63,Austin,27.0,10.0,1.0,2801.28,Normal,Credit,Branch,Engineer
31.189999999999998,Charlotte,52.0,74.0,1.0,5545.96,Normal,Debit,ATM,Engineer
112.90999999999997,Tucson,27.0,135.0,1.0,4764.48,Normal,Credit,Online,Engineer
742.26,Austin,27.0,36.0,1.0,7868.19,Normal,Debit,Online,Engineer
256.8,Charlotte,26.0,80.0,1.0,1128.3800000000006,Normal,Debit,ATM,Student
378.68,Fort Worth,60.0,239.0,1.0,7627.04,Normal,Debit,ATM,Doctor
571.93,Washington,52.0,119.0,1.0,4026.03,Normal,Debit,Online,Retired
26.310000000000002,Austin,77.0,163.0,1.0,7095.76,Normal,Credit,Online,Retired
205.58,Portland,20.0,159.0,1.0,1501.9499999999998,Normal,Debit,Online,Student
533.61,Atlanta,48.0,115.0,1.0,3656.93,Normal,Debit,Online,Engineer
428.62,Austin,55.0,72.0,1.0,3473.24,Normal,Debit,Branch,Retired
361.22,Austin,64.0,167.0,1.0,7061.73,Normal,Debit,ATM,Retired
837.29,Milwaukee,25.0,216.0,1.0,6012.67,Normal,Debit,Branch,Student
117.25,Atlanta,31.0,73.0,1.0,13694.68,Normal,Credit,Online,Doctor
135.27,Atlanta,48.0,131.0,1.0,9410.51,Normal,Debit,ATM,Doctor
185.1,Albuquerque,53.0,23.0,1.0,6115.63,Normal,Debit,Branch,Retired
113.54000000000002,Columbus,38.0,273.0,1.0,5581.21,Normal,Debit,Online,Engineer
354.96,Fort Worth,69.0,96.0,1.0,6712.94,Normal,Debit,Online,Doctor
224.22000000000003,Jacksonville,53.0,37.0,1.0,8400.87,Normal,Debit,Branch,Doctor
737.1,Washington,60.0,92.0,1.0,4644.19,Normal,Debit,ATM,Retired
223.22,Fort Worth,27.0,96.0,1.0,1734.2200000000003,Normal,Debit,ATM,Student
557.26,Austin,69.0,53.0,1.0,5237.12,Normal,Debit,ATM,Doctor
1496.57,Houston,33.0,95.0,1.0,969.0599999999995,Normal,Debit,Online,Engineer
27.439999999999998,Atlanta,62.0,164.0,1.0,5950.48,Normal,Debit,ATM,Retired
310.09,Houston,36.0,166.0,1.0,9962.5,Normal,Debit,Branch,Doctor
80.38,Atlanta,52.0,116.0,1.0,9662.88,Normal,Debit,Online,Doctor
26.100000000000023,Houston,66.0,115.0,1.0,5243.0,Normal,Credit,Branch,Doctor
845.1400000000001,Charlotte,73.0,183.0,1.0,1702.65,Normal,Credit,Branch,Retired
59.72999999999999,Jacksonville,27.0,56.0,1.0,800.9300000000003,Normal,Debit,ATM,Student
758.77,Austin,60.0,114.0,1.0,7231.47,Normal,Debit,ATM,Engineer
301.51,Charlotte,22.0,284.0,1.0,1052.31,Normal,Debit,ATM,Student
418.03,Austin,58.0,161.0,1.0,10721.29,Normal,Debit,Online,Doctor
118.06,Milwaukee,32.0,31.0,1.0,13560.63,Normal,Credit,Branch,Doctor
483.92,New York,70.0,115.0,1.0,3138.0,Normal,Debit,ATM,Retired
78.93,Atlanta,38.0,145.0,1.0,9916.24,Normal,Debit,ATM,Doctor
36.629999999999995,Miami,75.0,261.0,1.0,7941.73,Normal,Debit,ATM,Retired
87.85000000000002,Jacksonville,49.0,63.0,1.0,3753.24,Normal,Debit,Branch,Engineer
1001.8300000000002,Tucson,31.0,55.0,1.0,9733.83,Normal,Debit,Online,Doctor
705.34,Washington,59.0,124.0,1.0,5003.22,Normal,Debit,Online,Doctor
146.54999999999998,Milwaukee,54.0,124.0,5.0,4087.44,Suspicious,Debit,Online,Retired
116.88999999999999,Columbus,71.0,226.0,1.0,4880.31,Normal,Debit,Online,Retired
106.41,Los Angeles,57.0,87.0,1.0,1310.38,Normal,Debit,Branch,Retired
1087.9,Atlanta,78.0,103.0,1.0,2513.51,Normal,Debit,ATM,Retired
584.41,Milwaukee,23.0,41.0,1.0,4475.22,Normal,Debit,ATM,Student
584.98,Jacksonville,55.0,121.0,1.0,6521.05,Normal,Credit,Branch,Retired
79.20999999999998,Jacksonville,56.0,140.0,1.0,1615.04,Normal,Debit,Branch,Retired
173.13,Atlanta,20.0,288.0,1.0,1490.3400000000001,Normal,Credit,Online,Student
335.7,El Paso,80.0,57.0,1.0,6601.44,Normal,Debit,ATM,Retired
1225.5,Milwaukee,50.0,109.0,1.0,8611.17,Normal,Credit,Online,Doctor
422.81,Los Angeles,28.0,193.0,1.0,1929.2799999999997,Normal,Debit,Branch,Student
135.43,Austin,57.0,92.0,1.0,5315.83,Normal,Debit,ATM,Retired
584.88,Tucson,26.0,121.0,1.0,548.4499999999998,Normal,Debit,ATM,Student
308.94,Los Angeles,25.0,167.0,1.0,1931.6599999999999,Normal,Debit,Online,Student
295.93,Atlanta,36.0,117.0,1.0,1050.63,Normal,Debit,Branch,Doctor
1512.9900000000002,Tucson,19.0,50.0,1.0,9963.39,Normal,Debit,Online,Student
77.44,Washington,58.0,268.0,1.0,1950.63,Normal,Debit,Branch,Retired
92.5,Atlanta,40.0,70.0,1.0,6295.45,Normal,Credit,Online,Engineer
97.74000000000001,Los Angeles,41.0,137.0,1.0,4113.63,Normal,Credit,Online,Engineer
291.68,Columbus,21.0,90.0,1.0,1451.02,Normal,Debit,ATM,Student
56.96000000000001,Albuquerque,22.0,135.0,1.0,1597.85,Normal,Debit,ATM,Student
436.8,Atlanta,27.0,92.0,1.0,1256.33,Normal,Debit,Online,Student
259.49,Austin,72.0,292.0,1.0,7320.61,Normal,Debit,Online,Retired
726.26,Omaha,57.0,147.0,1.0,2150.38,Normal,Debit,Online,Retired
568.68,Houston,72.0,101.0,1.0,2940.04,Normal,Debit,ATM,Retired
77.57,Atlanta,49.0,225.0,1.0,12801.93,Normal,Debit,Online,Doctor
999.28,Atlanta,29.0,40.000000000000014,1.0,4272.41,Normal,Debit,Online,Engineer
14.160000000000025,Charlotte,74.0,290.0,1.0,5399.76,Normal,Credit,Branch,Retired
1142.83,Omaha,61.0,47.999999999999986,1.0,2467.39,Normal,Credit,Branch,Retired
61.329999999999984,Austin,27.0,129.0,1.0,7537.4,Normal,Debit,ATM,Engineer
27.639999999999986,New York,54.0,23.0,1.0,7498.51,Normal,Debit,Online,Engineer
3.8500000000000227,Austin,29.0,32.0,1.0,10506.41,Normal,Debit,ATM,Doctor
431.22,Austin,73.0,129.0,1.0,6505.98,Normal,Credit,Branch,Retired
178.55,Houston,55.0,67.0,1.0,7568.4,Normal,Debit,Branch,Engineer
248.76,Denver,18.0,56.0,1.0,546.46,Normal,Debit,ATM,Student
76.16,San Francisco,23.0,99.0,1.0,1072.2500000000005,Normal,Debit,ATM,Student
347.25,New York,69.0,250.0,1.0,7273.55,Normal,Debit,ATM,Doctor
28.04000000000002,Los Angeles,57.0,146.0,5.0,11197.54,Fraud,Debit,ATM,Doctor
325.98,Washington,19.0,277.0,1.0,782.3500000000004,Normal,Debit,ATM,Student
249.56,New York,76.0,246.0,1.0,4444.95,Normal,Debit,Branch,Retired
17.430000000000007,Albuquerque,56.0,33.0,1.0,10658.88,Normal,Debit,ATM,Doctor
198.01,Austin,26.0,40.000000000000014,1.0,250.9300000000003,Normal,Credit,Branch,Student
585.58,Austin,23.0,55.0,1.0,1729.02,Normal,Debit,Branch,Student
434.67,Milwaukee,27.0,124.0,1.0,1298.13,Normal,Credit,Online,Student
510.7,Milwaukee,27.0,294.0,1.0,5828.48,Normal,Credit,Online,Student
331.98,Denver,74.0,12.0,1.0,7600.99,Normal,Debit,ATM,Retired
199.54,Portland,56.0,268.0,1.0,9603.73,Normal,Debit,Online,Engineer
212.97,Atlanta,59.0,178.0,1.0,4180.4,Normal,Debit,Online,Engineer
270.56,Tucson,23.0,139.0,1.0,1268.44,Normal,Debit,Online,Student
306.37,Jacksonville,26.0,120.0,1.0,9609.67,Normal,Debit,ATM,Engineer
643.02,Houston,38.0,85.0,1.0,11989.39,Normal,Credit,ATM,Doctor
98.48000000000002,Miami,47.0,12.0,1.0,9538.92,Normal,Debit,Branch,Engineer
889.01,Milwaukee,36.0,169.0,1.0,4826.88,Normal,Debit,Online,Engineer
537.86,Atlanta,27.0,134.0,1.0,293.0600000000004,Normal,Debit,Online,Student
241.18,Atlanta,25.0,162.0,1.0,1445.5299999999997,Normal,Debit,ATM,Student
130.54,Atlanta,64.0,94.0,1.0,11204.62,Normal,Debit,ATM,Doctor
800.29,Austin,20.0,84.0,1.0,693.3999999999996,Normal,Credit,Branch,Student
8.810000000000002,Dallas,57.0,165.0,1.0,13523.65,Normal,Debit,Online,Doctor
28.519999999999982,Houston,20.0,163.0,1.0,662.5100000000002,Normal,Debit,ATM,Student
431.31,Atlanta,23.0,99.0,1.0,342.72999999999956,Normal,Credit,Online,Student
885.3300000000002,Austin,47.0,59.0,1.0,7764.16,Normal,Credit,ATM,Engineer
199.23,Tucson,29.0,54.0,1.0,9834.0,Normal,Debit,ATM,Engineer
42.25999999999999,Austin,44.0,171.0,1.0,268.77000000000044,Normal,Debit,ATM,Doctor
166.06,New York,30.0,172.0,1.0,5397.68,Normal,Debit,ATM,Engineer
357.72,Miami,53.0,25.0,1.0,7659.5,Normal,Debit,ATM,Retired
588.37,Dallas,28.0,284.0,1.0,1926.08,Normal,Debit,Online,Student
72.82,Houston,68.0,127.0,1.0,6911.62,Normal,Debit,Online,Doctor
162.36,Tucson,36.0,147.0,1.0,7527.04,Normal,Debit,Online,Engineer
584.82,Milwaukee,43.0,109.0,1.0,12071.1,Normal,Credit,Online,Doctor
38.14999999999998,Charlotte,72.0,129.0,1.0,1425.4700000000003,Normal,Credit,Online,Retired
477.54,San Francisco,23.0,52.0,1.0,1598.63,Normal,Credit,ATM,Student
639.57,Tucson,60.0,43.0,1.0,11726.47,Normal,Debit,Branch,Doctor
58.22999999999999,Milwaukee,28.0,34.0,1.0,9189.76,Normal,Debit,Online,Student
776.21,Austin,78.0,99.0,1.0,4895.87,Normal,Credit,Online,Retired
248.76,Portland,21.0,117.0,1.0,6178.77,Normal,Debit,Branch,Student
188.61,Atlanta,67.0,26.0,1.0,7167.57,Normal,Debit,Online,Retired
675.37,Jacksonville,56.0,31.0,1.0,4704.91,Normal,Credit,Online,Retired
94.82,Columbus,67.0,56.0,1.0,1267.7200000000003,Normal,Credit,Branch,Retired
425.18,Jacksonville,59.0,135.0,1.0,5790.55,Normal,Credit,Online,Engineer
50.28000000000003,Charlotte,60.0,65.0,1.0,5729.1,Normal,Debit,Branch,Engineer
864.72,Houston,34.0,58.0,1.0,7379.38,Normal,Credit,Branch,Engineer
70.68,El Paso,25.0,105.0,1.0,1478.4099999999999,Normal,Debit,Online,Student
261.77,Jacksonville,28.0,46.0,1.0,824.71,Normal,Debit,Online,Student
183.22,Milwaukee,27.0,63.0,1.0,1024.4200000000005,Normal,Debit,ATM,Student
58.31999999999999,Louisville,29.0,275.0,4.0,6027.49,Fraud,Credit,Branch,Engineer
156.86,Charlotte,51.0,102.0,1.0,14453.35,Normal,Debit,ATM,Doctor
120.67000000000002,Jacksonville,42.0,233.0,1.0,5374.54,Normal,Debit,ATM,Doctor
308.62,Sacramento,59.0,101.0,1.0,9148.08,Normal,Credit,Branch,Engineer
506.81,Milwaukee,59.0,41.0,1.0,2757.23,Normal,Debit,ATM,Engineer
328.39,New York,41.0,108.0,1.0,2523.83,Normal,Debit,ATM,Engineer
796.3,Austin,67.0,64.0,1.0,1498.79,Normal,Debit,Branch,Retired
72.47000000000003,Atlanta,29.0,72.0,1.0,1305.56,Normal,Debit,Online,Doctor
279.6,Fort Worth,25.0,131.0,1.0,1910.9,Normal,Debit,ATM,Student
304.2,New York,25.0,102.0,1.0,423.6400000000003,Normal,Debit,Online,Student
351.38,New York,64.0,20.999999999999986,1.0,7606.63,Normal,Debit,Branch,Retired
86.07,Dallas,31.0,23.0,1.0,842.5599999999995,Normal,Debit,Branch,Doctor
604.5,Portland,28.0,80.0,1.0,709.4200000000001,Normal,Debit,ATM,Student
258.7,Charlotte,27.0,123.0,1.0,1358.37,Normal,Debit,ATM,Student
994.6300000000001,Austin,61.0,158.0,1.0,13538.14,Normal,Debit,Online,Doctor
11.45999999999998,Austin,75.0,64.0,1.0,7258.33,Normal,Credit,Branch,Retired
63.75999999999999,Austin,69.0,100.0,1.0,4980.26,Normal,Debit,ATM,Retired
446.8299999999999,Miami,55.0,143.0,1.0,1623.5,Normal,Credit,Branch,Retired
63.53999999999999,Dallas,26.0,136.0,1.0,4401.78,Normal,Debit,ATM,Engineer
81.10999999999999,Charlotte,48.0,110.0,1.0,2051.37,Normal,Debit,Online,Engineer
441.26,Tucson,58.0,87.0,5.0,13704.92,Fraud,Credit,Branch,Doctor
170.96,Washington,64.0,69.0,1.0,13374.89,Normal,Debit,Branch,Doctor
48.50999999999996,Austin,22.0,69.0,1.0,3363.23,Normal,Debit,Branch,Student
325.03,Jacksonville,60.0,106.0,1.0,13521.76,Normal,Debit,Branch,Doctor
125.82999999999998,Los Angeles,57.0,138.0,1.0,6109.86,Normal,Debit,ATM,Retired
506.83,New York,37.0,45.0,1.0,9975.79,Normal,Debit,Branch,Engineer
738.94,Tucson,41.0,173.0,1.0,13856.18,Normal,Debit,Branch,Doctor
180.36,Charlotte,33.0,55.0,1.0,9905.23,Normal,Credit,Online,Engineer
225.1,Atlanta,28.0,35.0,1.0,1547.71,Normal,Debit,ATM,Student
359.51,Charlotte,79.0,157.0,1.0,7153.72,Normal,Debit,Online,Retired
720.46,Tucson,54.0,44.0,1.0,3101.54,Normal,Debit,Branch,Retired
1116.57,Tucson,56.0,104.0,1.0,1393.1400000000003,Normal,Debit,ATM,Retired
291.46,Miami,57.0,135.0,1.0,7142.53,Normal,Debit,ATM,Retired
1192.95,Milwaukee,23.0,73.0,1.0,325.14999999999964,Normal,Debit,Branch,Student
98.24000000000001,Atlanta,28.0,148.0,1.0,580.6599999999999,Normal,Debit,Online,Student
100.48000000000002,Milwaukee,18.0,104.0,1.0,6149.81,Normal,Credit,Branch,Student
45.900000000000006,Columbus,56.0,264.0,1.0,5698.25,Normal,Debit,Branch,Engineer
258.21,Austin,39.0,225.0,1.0,9562.41,Normal,Debit,Online,Doctor
1079.11,Milwaukee,53.0,211.0,1.0,2038.31,Normal,Debit,Online,Engineer
287.51,El Paso,22.0,255.0,1.0,187.64999999999964,Normal,Debit,Online,Student
501.3,Austin,26.0,146.0,1.0,8520.08,Normal,Credit,Online,Engineer
26.100000000000023,Atlanta,27.0,32.0,1.0,1435.7200000000003,Normal,Debit,ATM,Student
436.77,Jacksonville,20.0,176.0,1.0,825.6900000000005,Normal,Debit,ATM,Student
292.38,Louisville,68.0,224.0,1.0,5803.89,Normal,Debit,ATM,Doctor
1026.46,Tucson,53.0,165.0,1.0,3134.4699999999993,Normal,Debit,Branch,Retired
25.29000000000002,Miami,50.0,125.0,1.0,5374.69,Normal,Debit,Online,Engineer
123.35,Louisville,31.0,10.0,1.0,6852.16,Normal,Credit,Online,Doctor
139.52,Portland,23.0,31.0,1.0,1570.2200000000003,Normal,Debit,Branch,Student
51.19999999999999,Tucson,18.0,83.0,1.0,730.6000000000004,Normal,Debit,Online,Student
122.85,Atlanta,47.0,127.0,3.0,13185.39,Normal,Credit,Online,Doctor
161.38,Jacksonville,24.0,101.0,1.0,3900.34,Normal,Credit,Online,Student
2.509999999999991,Louisville,63.0,32.0,1.0,4891.56,Normal,Debit,Online,Retired
22.620000000000005,Milwaukee,64.0,102.0,1.0,7682.0,Normal,Debit,ATM,Doctor
126.82999999999998,Austin,57.0,39.0,1.0,6100.98,Normal,Debit,Branch,Retired
46.599999999999994,Houston,55.0,68.0,1.0,1562.9,Normal,Debit,Online,Doctor
243.8,San Francisco,57.0,47.999999999999986,1.0,13732.81,Normal,Debit,Branch,Doctor
231.51,Charlotte,60.0,96.0,1.0,5790.7,Normal,Credit,Branch,Retired
175.05,San Francisco,39.0,34.0,1.0,1447.35,Normal,Debit,Online,Engineer
762.74,Los Angeles,64.0,244.0,1.0,207.10000000000036,Normal,Debit,ATM,Doctor
34.03000000000003,Los Angeles,57.0,38.0,1.0,3077.2,Normal,Debit,Branch,Engineer
15.949999999999989,Austin,25.0,52.0,1.0,1983.0,Normal,Debit,Branch,Student
926.53,Milwaukee,57.0,107.0,1.0,3120.1,Normal,Debit,ATM,Engineer
101.50999999999999,Tucson,46.0,199.0,1.0,3052.47,Normal,Credit,Online,Engineer
309.42,Jacksonville,27.0,42.0,1.0,8564.46,Normal,Debit,Branch,Engineer
257.6,Fort Worth,59.0,293.0,1.0,7950.74,Normal,Credit,Online,Retired
746.78,Atlanta,21.0,64.0,1.0,1699.81,Normal,Credit,Branch,Student
82.00999999999999,Sacramento,23.0,156.0,1.0,287.46000000000004,Normal,Credit,Branch,Student
476.99,Austin,23.0,187.0,1.0,1154.4799999999996,Normal,Debit,Online,Student
320.11,El Paso,23.0,130.0,1.0,4076.48,Normal,Debit,Branch,Student
333.39,Tucson,68.0,35.0,1.0,10628.59,Normal,Debit,ATM,Doctor
10.300000000000011,Jacksonville,47.0,197.0,1.0,7801.32,Normal,Debit,ATM,Engineer
737.46,Albuquerque,53.0,75.0,4.0,634.1599999999999,Fraud,Credit,Branch,Doctor
416.55,Charlotte,33.0,73.0,1.0,922.96,Normal,Debit,Online,Engineer
84.91,Austin,18.0,68.0,1.0,1671.8599999999997,Normal,Debit,Online,Student
98.94999999999999,Atlanta,75.0,73.0,1.0,5670.82,Normal,Debit,Branch,Retired
18.139999999999986,Milwaukee,58.0,47.999999999999986,1.0,6020.85,Normal,Credit,ATM,Retired
1154.79,Columbus,51.0,108.0,1.0,6180.3,Normal,Debit,ATM,Doctor
215.13,Charlotte,46.0,114.0,1.0,3956.69,Normal,Debit,Online,Engineer
218.57,Houston,62.0,102.0,1.0,13869.86,Normal,Credit,Branch,Doctor
341.88,Austin,43.0,89.0,1.0,4159.52,Normal,Debit,ATM,Engineer
691.92,Atlanta,19.0,61.0,1.0,1084.65,Normal,Debit,Online,Student
50.43000000000001,Austin,32.0,51.0,1.0,9794.26,Normal,Debit,Branch,Doctor
440.43,Jacksonville,78.0,23.0,1.0,5123.24,Normal,Debit,Branch,Retired
299.03,Columbus,39.0,52.0,1.0,1381.2799999999997,Normal,Debit,Branch,Engineer
1.9800000000000182,Atlanta,66.0,170.0,1.0,11619.1,Normal,Debit,ATM,Doctor
173.45,Tucson,31.0,161.0,1.0,9077.62,Normal,Debit,ATM,Engineer
438.76,Austin,22.0,73.0,1.0,1824.19,Normal,Debit,Branch,Student
519.62,Washington,71.0,40.000000000000014,1.0,4159.33,Normal,Credit,Online,Retired
738.68,Jacksonville,50.0,124.0,1.0,14352.33,Normal,Debit,Online,Doctor
151.14,Houston,64.0,38.0,1.0,2156.54,Normal,Debit,Online,Retired
75.76999999999998,Charlotte,51.0,148.0,1.0,8361.7,Normal,Debit,Branch,Engineer
444.52,Louisville,27.0,17.0,1.0,5424.6,Normal,Debit,Online,Engineer
5.2900000000000205,New York,52.0,276.0,1.0,11263.89,Normal,Debit,Online,Doctor
97.63,Milwaukee,48.0,127.0,1.0,12467.31,Normal,Credit,Online,Doctor
256.95,Austin,26.0,71.0,1.0,2531.24,Normal,Debit,Branch,Engineer
734.86,Atlanta,48.0,290.0,1.0,6242.03,Normal,Credit,Branch,Engineer
1250.94,Columbus,36.0,107.0,2.0,11565.97,Normal,Debit,ATM,Doctor
84.28,Houston,39.0,142.0,1.0,13586.06,Normal,Debit,Branch,Doctor
927.45,Austin,24.0,95.0,1.0,1161.8400000000001,Normal,Debit,ATM,Student
202.49,Milwaukee,48.0,69.0,1.0,7447.1,Normal,Credit,ATM,Engineer
154.99,Atlanta,25.0,53.0,1.0,1419.31,Normal,Debit,Branch,Student
481.53,Atlanta,58.0,277.0,1.0,6142.54,Normal,Debit,Branch,Retired
172.92,Miami,20.0,212.0,1.0,416.3699999999999,Normal,Debit,Online,Student
275.59,Tucson,53.0,238.0,1.0,6313.22,Normal,Credit,Branch,Retired
207.2,Columbus,60.0,133.0,1.0,8092.94,Normal,Debit,Online,Engineer
136.82,Jacksonville,31.0,14.0,1.0,6229.13,Normal,Debit,Branch,Engineer
624.0,Houston,26.0,132.0,5.0,4976.18,Suspicious,Debit,Branch,Engineer
179.38,Jacksonville,30.0,28.0,1.0,8741.51,Normal,Debit,Online,Engineer
10.149999999999977,Austin,59.0,58.0,5.0,7155.04,Suspicious,Debit,ATM,Doctor
26.30000000000001,Milwaukee,32.0,33.0,1.0,7473.73,Normal,Debit,ATM,Doctor
319.5,Milwaukee,29.0,69.0,1.0,2366.3,Normal,Credit,Branch,Engineer
182.42000000000002,Atlanta,51.0,137.0,1.0,3051.29,Normal,Debit,Branch,Retired
716.6199999999999,Atlanta,44.0,241.0,1.0,6987.4,Normal,Debit,ATM,Doctor
222.96,Jacksonville,65.0,150.0,1.0,7370.41,Normal,Credit,ATM,Doctor
79.76999999999998,San Francisco,68.0,167.0,1.0,5010.31,Normal,Debit,ATM,Retired
431.08,Albuquerque,59.0,25.0,1.0,6760.22,Normal,Debit,Branch,Retired
592.24,Tucson,52.0,140.0,1.0,9817.05,Normal,Debit,ATM,Doctor
200.19,Austin,52.0,108.0,1.0,4389.96,Normal,Credit,Branch,Retired
297.5,Atlanta,73.0,80.0,1.0,6768.14,Normal,Credit,Branch,Retired
345.86,Omaha,51.0,145.0,1.0,1504.6400000000003,Normal,Debit,ATM,Retired
343.88,Milwaukee,63.0,97.0,1.0,6486.18,Normal,Debit,Online,Retired
16.519999999999982,Atlanta,25.0,135.0,1.0,835.5299999999997,Normal,Credit,Online,Student
162.1,Milwaukee,41.0,151.0,1.0,8576.65,Normal,Debit,Branch,Engineer
36.120000000000005,Houston,22.0,234.0,1.0,1593.0299999999997,Normal,Debit,Online,Student
354.91,Atlanta,74.0,191.0,1.0,3872.55,Normal,Debit,ATM,Retired
38.410000000000025,Denver,40.0,117.0,1.0,9129.68,Normal,Debit,ATM,Doctor
53.52000000000001,Austin,49.0,55.0,1.0,2227.49,Normal,Debit,Branch,Engineer
498.59,Tucson,57.0,138.0,1.0,2619.46,Normal,Debit,Online,Retired
13.300000000000011,Austin,23.0,63.0,1.0,213.0,Normal,Debit,ATM,Student
189.65,Charlotte,21.0,60.0,1.0,8457.09,Normal,Debit,ATM,Student
255.32,Louisville,80.0,27.0,1.0,6290.62,Normal,Debit,ATM,Retired
230.51,Houston,51.0,56.0,1.0,9522.37,Normal,Credit,Branch,Engineer
237.74,Tucson,61.0,152.0,1.0,11795.12,Normal,Debit,ATM,Doctor
512.76,Jacksonville,52.0,26.0,1.0,5121.36,Normal,Debit,ATM,Doctor
151.36999999999998,Louisville,54.0,53.0,1.0,8356.08,Normal,Debit,ATM,Engineer
85.01000000000002,Portland,25.0,157.0,1.0,1299.4,Normal,Credit,ATM,Student
444.47,Austin,57.0,61.0,1.0,6062.94,Normal,Debit,Online,Retired
184.19,New York,67.0,58.0,1.0,7588.67,Normal,Debit,ATM,Retired
879.25,Houston,24.0,137.0,1.0,125.85000000000036,Normal,Credit,Online,Student
55.97999999999999,Atlanta,24.0,87.0,1.0,7047.04,Normal,Credit,Branch,Student
54.91,Columbus,41.0,275.0,1.0,7927.27,Normal,Credit,ATM,Engineer
1047.6899999999998,Austin,20.0,139.0,1.0,1889.7799999999997,Normal,Debit,Online,Student
393.74,Charlotte,26.0,90.0,1.0,1769.06,Normal,Debit,Online,Student
58.94,Miami,30.0,26.0,1.0,4575.98,Normal,Debit,Online,Engineer
